config1;config2;config3;config4;config5;config6;config7;config8;config9;config10;config11;config12;config13;config14;config15;config16;config17;config18;config19;config20;config21;config22;config23;config24;config25;config26;config27;config28;config29;config30;config31;config32
1.5930538274223542;0.9983560262851874;1.089862857493244;0.998076021542629;2.9843090680891042;1.2691516614903182;1.0243490518403167;0.9987034209903952;3.0798417148719994;0.9982918859737365;1.0507671221164405;1.0010328716233008;2.0339708577308193;1.0106380800904733;1.0470211311884372;1.0007527015662585;0.9981622334612393;0.9980448912061772;1.0078797753893047;1.0223926143737312;2.5456917468737044;1.0250925585885529;0.9990741836518955;1.1380314780025018;0.9982522554820388;0.9981594510375907;0.9990601963983713;0.9980366599184433;1.0382818187067229;1.0141227220857694;0.9980079646506358;1.047798135899292
1.3748560639652698;1.0778600369434193;1.0022085242866743;0.9984159846765296;2.566022854916904;1.8155313418760897;1.5986711087114032;0.9983396525403965;2.883701102707371;1.0148306079779672;1.1058599790776462;0.998285226017046;2.0735924411426203;0.9984122247439104;1.0477383355698597;1.002272666527767;0.9999495381914972;1.0190096326519422;1.5872162441560693;1.07050137069979;2.828057141648483;1.0051121690936413;1.262338770201116;1.0362139986313879;2.0546219816421547;1.0015455516070235;1.0029412844697048;1.0077860202131919;0.9982848455741591;1.8162911414500829;0.9980135882715658;0.9985633388981703
1.0126400088562797;0.9980204105307728;1.1115605907670199;1.0213302328161404;3.4905485472644924;1.0975096348579305;1.0072192736021333;0.9980040480487116;1.4716129998823446;0.998224902151622;1.281155668452257;1.123053132700069;1.8383828255071797;1.0060311417448689;1.925893108389487;0.9996337505971834;3.3402714903725945;1.0190111084528624;1.4128595850832166;1.0203518686720314;2.063403790705346;1.001294774387892;1.0190958956136462;1.015580054206982;2.111292992092378;1.0949572445414628;1.0238488139689355;1.0276467069520308;1.9920315858283317;0.9980269388101142;1.0049194970892108;1.0072297422709269
1.0377734772174319;1.1012192389845195;1.0015347517254134;1.0116156259615765;0.9989215429504553;1.3875268805096745;0.9989337558701205;1.001081688756969;1.242648248355276;1.0259464072325175;2.0924157993034913;0.9980045126312361;1.5715596762857946;0.9981116734059051;1.077500101355391;1.002986256642999;0.9980179348731321;1.0163523845494562;0.9983259017249808;1.0040262203260741;2.561203511695127;1.0766465238507945;2.9822235208548094;1.074114417975785;2.009797646711788;1.0154929447394172;0.9993990731912521;0.9980039203514074;1.0104125636271084;0.9984623443513686;0.9984783686426713;1.0041671628090942
1.0873429389433658;1.0005016397896618;3.0012589056102814;1.0011134941916835;1.030397032717384;1.9922916466608784;1.0613000856847947;0.9980989392460968;0.9985491284236496;1.9921869253249682;1.9935376403701217;1.0185625429488796;1.0026941736496342;1.0205302326776857;0.9982384791523138;1.0008140098632254;0.9990126984844651;1.0878566732886619;1.021720090324195;1.0085877735197952;1.0123140122669159;1.049493887210864;0.9982422459064988;1.4294462495778222;2.982110621515729;0.9994239231266346;1.1707119935656956;0.9982660847568152;4.818718405082362;1.14121171572538;2.44074030959256;1.0016357787742596
2.6060558787211323;1.0057913122542692;0.9980039430475867;0.9980043061822946;1.5100836124536654;1.0148310462393875;1.0167418404038653;0.9980407214921252;2.7986006523102773;1.0011538207193218;1.0124785778898546;0.9982515566573208;1.1493942035573819;0.9981569448183548;0.9981513213869332;0.998654130124432;3.089811125899289;0.998883378014294;1.036349676589544;1.2466446733490963;0.9980039532901614;1.727268601245849;1.1057168721927528;1.1004364231995776;1.99309930487163;0.9982723641159973;1.0028512254678525;0.9982025588128763;1.2846476483338556;1.0411207452653475;1.0949355245041155;1.530827395749418
3.9924171890053053;0.9987896060855761;1.0101541031092032;1.0211130417828667;2.0174780594967827;1.1324804140294713;1.0011178004398826;0.9981701271622666;2.194146192449281;1.1090612643608877;1.0064299257564606;0.9990339223976376;1.2269901301635873;1.0018341591870377;1.096123205694396;1.0400167600174928;2.0043521158612836;2.032319014586011;1.9958694056380335;0.9989251413425515;2.637799071484175;0.9982362055693104;1.992034041297316;0.9980455801042515;2.6892287755220874;1.008787165176158;2.0580623217016965;0.9981109285246832;0.9992592217417009;1.2015673503657907;1.9987235385877813;1.0034454398370505
0.9980068634944288;1.3543748968478577;1.1213665034150115;0.998012177225111;2.1882997850774046;1.0328550121184987;1.0019105814198144;0.998428839431121;1.2786657702495692;1.1422410336728506;1.0568029159487333;1.0012097880034658;2.3285483033599843;1.2081394452879992;1.314124608630328;0.9998596457975976;1.9801047976366206;1.0789547827107682;1.4006429369985653;0.9980038390056537;1.9923060400858206;2.986699154053373;1.0090246497002675;0.9980044549041611;1.923925917414501;2.1122544193665482;1.0103996594273676;1.003154077797736;2.9383415977869163;1.2130238308338763;0.9980894984065791;0.9986739684631126
2.0194952256926006;1.0012688185591694;1.0434028864706923;0.998005297923396;1.015671982877904;0.9982338069052386;0.9983054862643581;0.9980041902956297;1.200531968633087;1.3341957585655493;1.069982235979453;1.0913725171942235;2.84977411034199;1.0490189373588192;1.1434840790473353;0.9980557791015758;1.8767089993509094;1.1307798987678084;1.5957719372873873;1.0145120042164169;0.9981020069559073;1.0950995210762464;1.1240107718943133;1.0198360746659745;1.02734126080185;2.0230547123988134;2.006367285443885;0.9994647269539961;7.037002365347034;1.0053099694117362;1.004453129137319;1.0097197199464027
3.095906821602578;0.9983201052100403;1.0972135451786653;0.998783807134724;2.0138135515294153;1.031847974913632;1.0026277936560328;0.9996016686744925;1.992839151071118;1.0051191150725427;1.5478282778139534;0.9980138115967727;1.334928887447708;1.9992824066800166;1.25484899350717;0.9980467550704326;1.408813108703811;1.000900848051206;1.9920963618287586;0.9980344297255099;1.3708869461955782;1.765290144499764;1.0719064685483537;0.9983962852322928;3.268597545662671;2.1288010877341863;1.0136403391041315;1.001274566452196;3.010477305451114;2.108679834425907;2.271750448949655;1.0006322421366298
2.9821216644650446;1.3304937193406945;1.0194837284524862;1.0063628865043261;2.0142241417111384;1.0494861693694784;1.0671610263216813;0.9996193824743432;1.0000495880345701;1.0051423317250139;0.9981142972521808;0.9982526182239043;1.0734886779354118;1.0126162227497748;1.0096565405313058;0.9980282420914663;1.3411391036502223;1.2297624243816343;1.0477183812502497;0.9980038388869402;3.5575857050642568;1.549772546153071;2.1316720957104462;1.0143938947457936;4.178378841514482;1.0502220688275639;1.0702592995273013;1.0006321415318444;2.002889925930681;1.0117386768161793;1.0304222701783685;0.9996993744192825
1.12680908221038;0.9992119933707224;1.0159966326574048;0.9984944721483124;2.987251722995447;0.9980183632761576;1.486446116385445;1.0003368998748063;0.9986348271112446;1.0334329733901002;2.0440055339493663;1.0152780398654386;2.112238076775372;1.0042589060241083;0.9995055852900357;0.9981665015660556;3.1858370773435962;1.153123494942881;1.2186887109700906;0.9987316659113635;1.106282422118354;1.5373163471676672;1.0885124748015507;0.9980224710243455;5.470424657330042;1.0447288599562863;2.005398791249865;0.9980081694502069;6.728603297734633;1.0701429488668937;0.9994761215368815;0.9980038386961739
1.0433590531682848;0.9983216976275459;1.0007392605305476;1.0022377083112217;2.0315501935389904;1.0022300461428026;1.0180878843574537;0.9997344604318901;3.137361248183105;1.0382996335861194;1.0513956840228862;0.9986669126570475;1.0066534760656494;0.9980056860300438;1.0927350123654793;0.9985583517032367;2.299272012287337;1.001813443074443;0.9993953440108171;0.9980716100773246;3.9686105944409644;0.9984868767462173;0.9981288065183965;1.6972065567871117;3.020953089161388;0.9986852333906082;1.178789641546675;1.0058905843335846;2.289556397365016;2.8277620169975615;1.1274820153902567;0.998834296791318
